evaluation_id,user_id,od_id,origin_location_id,destination_location_id,planned_departure_time,adjustable_minutes,candidate_index,candidate_departure_time,offset_minutes,is_original_time,route_candidate_id,mapping_quality,mapping_search_mode,mapping_coverage_percent,mapping_connectivity_percent,mapping_length_ratio,matched_link_count,route_distance_m,route_time_sec
EVAL_000000182,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,3,18:15,-30,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000183,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,3,18:15,-30,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000184,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,4,18:20,-25,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000185,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,4,18:20,-25,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000186,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,4,18:20,-25,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000187,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,5,18:25,-20,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000188,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,5,18:25,-20,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000189,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,5,18:25,-20,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000190,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,6,18:30,-15,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000191,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,6,18:30,-15,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000192,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,6,18:30,-15,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000193,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,7,18:35,-10,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000194,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,7,18:35,-10,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000195,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,7,18:35,-10,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000196,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,8,18:40,-5,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000197,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,8,18:40,-5,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000198,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,8,18:40,-5,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000199,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,9,18:45,0,True,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000200,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,9,18:45,0,True,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000201,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,9,18:45,0,True,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000202,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,10,18:50,5,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000203,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,10,18:50,5,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000204,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,10,18:50,5,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000205,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,11,18:55,10,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000206,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,11,18:55,10,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000207,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,11,18:55,10,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000208,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,12,19:00,15,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000209,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,12,19:00,15,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000210,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,12,19:00,15,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000211,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,13,19:05,20,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000212,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,13,19:05,20,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000213,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,13,19:05,20,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000214,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,14,19:10,25,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000215,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,14,19:10,25,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000216,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,14,19:10,25,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000217,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,15,19:15,30,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000218,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,15,19:15,30,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000219,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,15,19:15,30,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000220,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,16,19:20,35,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000221,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,16,19:20,35,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000222,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,16,19:20,35,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000223,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,17,19:25,40,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000224,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,17,19:25,40,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000225,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,17,19:25,40,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000226,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,18,19:30,45,False,A,recovered,controlled_recovery,92.0,98.81,0.9948,85,25242,
EVAL_000000227,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,18,19:30,45,False,B,good,wide,93.16,100.0,1.0055,90,27030,
EVAL_000000228,user_00022,OD_000010,ORG_012,EXT_013,18:45,45,18,19:30,45,False,C,good,strict,99.23,100.0,0.9961,169,22239,
EVAL_000000229,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,0,17:50,-15,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000230,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,0,17:50,-15,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000231,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,0,17:50,-15,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000232,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,1,17:55,-10,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000233,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,1,17:55,-10,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000234,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,1,17:55,-10,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000235,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,2,18:00,-5,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000236,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,2,18:00,-5,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000237,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,2,18:00,-5,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000238,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,3,18:05,0,True,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000239,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,3,18:05,0,True,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000240,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,3,18:05,0,True,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000241,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,4,18:10,5,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000242,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,4,18:10,5,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000243,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,4,18:10,5,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000244,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,5,18:15,10,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000245,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,5,18:15,10,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000246,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,5,18:15,10,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000247,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,6,18:20,15,False,A,good,strict,98.01,100.0,0.981,127,26017,
EVAL_000000248,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,6,18:20,15,False,B,good,strict,92.36,100.0,0.99,88,33255,
EVAL_000000249,user_00030,OD_000008,ORG_008,EXT_009,18:05,15,6,18:20,15,False,C,recovered,controlled_recovery,88.84,100.0,0.9775,187,21901,
EVAL_000000250,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,0,17:10,-30,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000251,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,0,17:10,-30,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000252,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,1,17:15,-25,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000253,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,1,17:15,-25,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000254,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,2,17:20,-20,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000255,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,2,17:20,-20,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000256,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,3,17:25,-15,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000257,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,3,17:25,-15,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000258,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,4,17:30,-10,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000259,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,4,17:30,-10,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000260,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,5,17:35,-5,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000261,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,5,17:35,-5,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000262,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,6,17:40,0,True,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000263,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,6,17:40,0,True,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000264,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,7,17:45,5,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000265,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,7,17:45,5,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000266,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,8,17:50,10,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000267,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,8,17:50,10,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000268,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,9,17:55,15,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000269,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,9,17:55,15,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000270,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,10,18:00,20,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000271,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,10,18:00,20,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000272,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,11,18:05,25,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000273,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,11,18:05,25,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000274,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,12,18:10,30,False,A,recovered,controlled_recovery,90.34,98.73,0.938,80,19110,
EVAL_000000275,user_00058,OD_000004,ORG_014,EXT_007,17:40,30,12,18:10,30,False,B,review,strict,87.64,100.0,0.9281,42,18370,
EVAL_000000276,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,0,17:30,-30,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000277,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,0,17:30,-30,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000278,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,0,17:30,-30,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000279,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,1,17:35,-25,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000280,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,1,17:35,-25,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000281,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,1,17:35,-25,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000282,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,2,17:40,-20,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000283,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,2,17:40,-20,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000284,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,2,17:40,-20,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000285,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,3,17:45,-15,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000286,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,3,17:45,-15,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000287,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,3,17:45,-15,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000288,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,4,17:50,-10,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000289,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,4,17:50,-10,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000290,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,4,17:50,-10,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000291,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,5,17:55,-5,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000292,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,5,17:55,-5,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000293,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,5,17:55,-5,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000294,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,6,18:00,0,True,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000295,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,6,18:00,0,True,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000296,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,6,18:00,0,True,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000297,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,7,18:05,5,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000298,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,7,18:05,5,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000299,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,7,18:05,5,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000300,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,8,18:10,10,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000301,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,8,18:10,10,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000302,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,8,18:10,10,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000303,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,9,18:15,15,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000304,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,9,18:15,15,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000305,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,9,18:15,15,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000306,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,10,18:20,20,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000307,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,10,18:20,20,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000308,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,10,18:20,20,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000309,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,11,18:25,25,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000310,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,11,18:25,25,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000311,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,11,18:25,25,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000312,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,12,18:30,30,False,A,recovered,controlled_recovery,97.87,99.23,0.9868,131,24234,
EVAL_000000313,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,12,18:30,30,False,B,good,strict,94.2,100.0,1.0093,103,29855,
EVAL_000000314,user_00088,OD_000022,ORG_001,EXT_009,18:00,30,12,18:30,30,False,C,recovered,controlled_recovery,99.45,99.35,0.998,156,22524,
EVAL_000000315,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,0,19:50,-30,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000316,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,0,19:50,-30,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000317,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,1,19:55,-25,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000318,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,1,19:55,-25,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000319,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,2,20:00,-20,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000320,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,2,20:00,-20,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000321,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,3,20:05,-15,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000322,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,3,20:05,-15,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000323,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,4,20:10,-10,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000324,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,4,20:10,-10,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000325,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,5,20:15,-5,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000326,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,5,20:15,-5,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000327,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,6,20:20,0,True,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000328,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,6,20:20,0,True,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000329,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,7,20:25,5,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000330,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,7,20:25,5,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000331,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,8,20:30,10,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000332,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,8,20:30,10,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000333,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,9,20:35,15,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000334,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,9,20:35,15,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000335,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,10,20:40,20,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000336,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,10,20:40,20,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000337,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,11,20:45,25,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000338,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,11,20:45,25,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000339,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,12,20:50,30,False,A,recovered,controlled_recovery,90.32,98.73,0.9378,80,19115,
EVAL_000000340,user_00095,OD_000027,ORG_006,EXT_007,20:20,30,12,20:50,30,False,B,review,strict,87.62,100.0,0.9279,42,18375,
EVAL_000000341,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,0,18:55,-15,False,A,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000342,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,0,18:55,-15,False,B,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000343,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,0,18:55,-15,False,C,review,normal,89.56,100.0,0.9687,109,15292,
EVAL_000000344,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,1,19:00,-10,False,A,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000345,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,1,19:00,-10,False,B,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000346,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,1,19:00,-10,False,C,review,normal,89.56,100.0,0.9687,109,15292,
EVAL_000000347,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,2,19:05,-5,False,A,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000348,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,2,19:05,-5,False,B,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000349,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,2,19:05,-5,False,C,review,normal,89.56,100.0,0.9687,109,15292,
EVAL_000000350,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,3,19:10,0,True,A,good,strict,95.57,100.0,0.964,64,17275,
EVAL_000000351,user_00113,OD_000026,ORG_006,EXT_001,19:10,15,3,19:10,0,True,B,good,strict,95.57,100.0,0.964,64,17275,
