od_id,origin_location_id,origin_name,origin_resolved_name,origin_address,origin_lat,origin_lon,origin_poi_id,destination_location_id,destination_name,destination_resolved_name,destination_address,destination_lat,destination_lon,destination_poi_id,destination_region,user_count
OD_000431,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_006,백현마을5단지(주공),백현마을5단지아파트,경기 성남시 분당구 백현동,37.39036594,127.11276379,1577381,seongnam,14
OD_000432,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,EXT_003,수서역,수서역,서울 강남구 수서동,37.48366056,127.10606731,6820888,seoul,14
OD_000433,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_007,판교원마을7단지,판교원마을7단지아파트,경기 성남시 분당구 판교동,37.38642159,127.09237686,4084589,seongnam,14
OD_000434,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,14
OD_000435,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,14
OD_000436,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,14
OD_000437,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,14
OD_000438,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_009,판교백현마을7단지,백현마을7단지휴먼시아아파트,경기 성남시 분당구 백현동,37.38956044,127.11026404,1577384,seongnam,14
OD_000439,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,14
OD_000440,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_016,산운마을6단지신동아파밀리에,산운마을6단지아파트,경기 성남시 분당구 운중동,37.39322605,127.07507269,1577434,seongnam,14
OD_000441,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,14
OD_000442,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,EXT_006,교대역,교대역[2호선],서울 서초구 서초동,37.49399104,127.01435314,280182,seoul,14
OD_000443,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,14
OD_000444,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,14
OD_000445,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_006,백현마을5단지(주공),백현마을5단지아파트,경기 성남시 분당구 백현동,37.39036594,127.11276379,1577381,seongnam,14
OD_000446,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,13
OD_000447,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,13
OD_000448,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,13
OD_000449,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_003,봇들마을3단지아파트,판교봇들마을3단지아파트,경기 성남시 분당구 삼평동,37.40269792,127.1166242,1565444,seongnam,13
OD_000450,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,13
OD_000451,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_001,성남판교백현마을2단지,백현마을2단지아파트,경기 성남시 분당구 백현동,37.39325459,127.11776325,1577354,seongnam,13
OD_000452,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,13
OD_000453,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_006,백현마을5단지(주공),백현마을5단지아파트,경기 성남시 분당구 백현동,37.39036594,127.11276379,1577381,seongnam,13
OD_000454,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,13
OD_000455,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,13
OD_000456,ORG_004,안랩,안랩,경기 성남시 분당구 삼평동,37.40083691,127.11023594,981514,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,13
OD_000457,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_009,판교백현마을7단지,백현마을7단지휴먼시아아파트,경기 성남시 분당구 백현동,37.38956044,127.11026404,1577384,seongnam,13
OD_000458,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,13
OD_000459,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,13
OD_000460,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,13
OD_000461,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,EXT_005,선릉역,선릉역[2호선],서울 강남구 삼성동,37.50451822,127.04893303,280179,seoul,13
OD_000462,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,13
OD_000463,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,13
OD_000464,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_015,산운마을14단지경남아너스빌아파트,산운마을경남아너스빌14단지아파트,경기 성남시 분당구 운중동,37.3841993,127.07415636,1577453,seongnam,13
OD_000465,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_019,판교알파리움2단지,판교알파리움2단지아파트,경기 성남시 분당구 백현동,37.39333776,127.1094029,5391791,seongnam,13
OD_000466,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,EXT_003,수서역,수서역,서울 강남구 수서동,37.48366056,127.10606731,6820888,seoul,13
OD_000467,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_006,백현마을5단지(주공),백현마을5단지아파트,경기 성남시 분당구 백현동,37.39036594,127.11276379,1577381,seongnam,13
OD_000468,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_023,성남동어울림아파트,성남동어울림아파트,경기 성남시 중원구 성남동,37.43038953,127.13773261,1136792,seongnam,13
OD_000469,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_001,성남판교백현마을2단지,백현마을2단지아파트,경기 성남시 분당구 백현동,37.39325459,127.11776325,1577354,seongnam,13
OD_000470,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,13
OD_000471,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,EXT_002,잠실역,잠실역[2호선],서울 송파구 신천동,37.5140458,127.09934484,624344,seoul,13
OD_000472,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_023,성남동어울림아파트,성남동어울림아파트,경기 성남시 중원구 성남동,37.43038953,127.13773261,1136792,seongnam,13
OD_000473,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,13
OD_000474,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,13
OD_000475,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_007,판교원마을7단지,판교원마을7단지아파트,경기 성남시 분당구 판교동,37.38642159,127.09237686,4084589,seongnam,13
OD_000476,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,13
OD_000477,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,13
OD_000478,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,13
OD_000479,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_002,판교푸르지오그랑블,판교푸르지오그랑블아파트,경기 성남시 분당구 백현동,37.39333789,127.11654114,1577373,seongnam,13
OD_000480,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_007,판교원마을7단지,판교원마을7단지아파트,경기 성남시 분당구 판교동,37.38642159,127.09237686,4084589,seongnam,13
OD_000481,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,13
OD_000482,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,13
OD_000483,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_002,판교푸르지오그랑블,판교푸르지오그랑블아파트,경기 성남시 분당구 백현동,37.39333789,127.11654114,1577373,seongnam,12
OD_000484,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,12
OD_000485,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,12
OD_000486,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,12
OD_000487,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_002,판교푸르지오그랑블,판교푸르지오그랑블아파트,경기 성남시 분당구 백현동,37.39333789,127.11654114,1577373,seongnam,12
OD_000488,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,12
OD_000489,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,12
OD_000490,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,12
OD_000491,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,12
OD_000492,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,12
OD_000493,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,12
OD_000494,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,12
OD_000495,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,12
OD_000496,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_003,봇들마을3단지아파트,판교봇들마을3단지아파트,경기 성남시 분당구 삼평동,37.40269792,127.1166242,1565444,seongnam,12
OD_000497,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,12
OD_000498,ORG_007,위메이드 판교 사옥,위메이드타워,경기 성남시 분당구 삼평동,37.40133688,127.11176357,5888704,HOME_023,성남동어울림아파트,성남동어울림아파트,경기 성남시 중원구 성남동,37.43038953,127.13773261,1136792,seongnam,12
OD_000499,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,12
OD_000500,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_027,신흥역 하늘채 랜더스원 4단지,신흥역하늘채랜더스원4단지아파트,경기 성남시 중원구 중앙동,37.44030526,127.14978679,8922194,seongnam,12
OD_000501,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,EXT_008,광교중앙역,광교중앙역[신분당선],경기 수원시 영통구 이의동,37.28845999,127.05163331,6518966,suwon,12
OD_000502,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,12
OD_000503,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,12
OD_000504,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_026,신흥역 하늘채 랜더스원 3단지,신흥역하늘채랜더스원3단지아파트,경기 성남시 중원구 중앙동,37.44002753,127.15028675,8922214,seongnam,12
OD_000505,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,EXT_004,삼성역,삼성역[2호선],서울 강남구 삼성동,37.50824028,127.06379268,280178,seoul,12
OD_000506,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,12
OD_000507,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_008,판교봇들마을9단지금호어울림아파트,봇들마을9단지금호어울림아파트,경기 성남시 분당구 삼평동,37.39642089,127.11790204,1577338,seongnam,12
OD_000508,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_018,판교 알파리움1단지,판교알파리움1단지아파트,경기 성남시 분당구 백현동,37.39603188,127.10859734,5656353,seongnam,12
OD_000509,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,EXT_001,강남역,강남역[2호선],서울 강남구 역삼동,37.49804637,127.0279629,280181,seoul,12
OD_000510,ORG_014,경기창조경제혁신센터,경기창조경제혁신센터,경기 성남시 분당구 삼평동,37.40047572,127.10393097,6289967,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,12
OD_000511,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,12
OD_000512,ORG_015,유스페이스1,유스페이스 1동,경기 성남시 분당구 삼평동,37.40011472,127.10762509,2875928,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,12
OD_000513,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_001,성남판교백현마을2단지,백현마을2단지아파트,경기 성남시 분당구 백현동,37.39325459,127.11776325,1577354,seongnam,11
OD_000514,ORG_001,LIG넥스원 판교하우스,LIG 디펜스&에어로스페이스 판교하우스R&D센터,경기 성남시 분당구 삼평동,37.4045865,127.11190235,2506828,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,11
OD_000515,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_002,판교푸르지오그랑블,판교푸르지오그랑블아파트,경기 성남시 분당구 백현동,37.39333789,127.11654114,1577373,seongnam,11
OD_000516,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,11
OD_000517,ORG_002,넥슨코리아,넥슨코리아,경기 성남시 분당구 삼평동,37.40230883,127.10306989,2906347,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,11
OD_000518,ORG_003,엔씨소프트 판교 R&D센터,엔씨판교R&D센터,경기 성남시 분당구 삼평동,37.39975366,127.10809728,2849469,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,11
OD_000519,ORG_005,NHN Play Museum,NHN플레이뮤지엄(성남) 전기차충전소,경기 성남시 분당구 삼평동,37.4007257,127.10412539,11294177,HOME_011,봇들마을휴먼시아8단지,봇들마을휴먼시아8단지아파트,경기 성남시 분당구 삼평동,37.39603199,127.11490232,1577357,seongnam,11
OD_000520,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_010,판교백현마을8단지,백현마을8단지아파트,경기 성남시 분당구 백현동,37.38725512,127.10859759,1577388,seongnam,11
OD_000521,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,11
OD_000522,ORG_006,네오위즈 판교타워,네오위즈판교타워,경기 성남시 분당구 삼평동,37.40047572,127.10387542,5387232,HOME_025,산성역 포레스티아 아파트,산성역포레스티아아파트,경기 성남시 수정구 신흥동,37.45080399,127.14689786,8466345,seongnam,11
OD_000523,ORG_008,카카오게임즈,카카오게임즈,경기 성남시 분당구 백현동,37.39447653,127.10987504,6508888,HOME_020,판교대방노블랜드,판교대방노블랜드아파트,경기 성남시 분당구 운중동,37.39303163,127.07529489,4097065,seongnam,11
OD_000524,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_003,봇들마을3단지아파트,판교봇들마을3단지아파트,경기 성남시 분당구 삼평동,37.40269792,127.1166242,1565444,seongnam,11
OD_000525,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,11
OD_000526,ORG_009,스마일게이트,스마일게이트캠퍼스,경기 성남시 분당구 삼평동,37.40258673,127.11179131,2819486,HOME_021,성남 센트럴타운,센트럴타운아파트,경기 성남시 중원구 여수동,37.41864076,127.13056693,2821057,seongnam,11
OD_000527,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_005,봇들마을7단지,봇들마을7단지엔파트아파트,경기 성남시 분당구 삼평동,37.39639306,127.11495786,1577351,seongnam,11
OD_000528,ORG_010,웹젠,웹젠,경기 성남시 분당구 삼평동,37.40222547,127.10090342,6327390,HOME_017,파크타운아파트,파크타운롯데아파트,경기 성남시 분당구 수내동,37.372507,127.11812491,225355,seongnam,11
OD_000529,ORG_011,유라코퍼레이션,유라코퍼레이션,경기 성남시 분당구 삼평동,37.40258667,127.10826385,2264999,HOME_006,백현마을5단지(주공),백현마을5단지아파트,경기 성남시 분당구 백현동,37.39036594,127.11276379,1577381,seongnam,11
OD_000530,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_012,산운12단지 판교센트럴포레,산운마을12단지판교센트럴포레아파트,경기 성남시 분당구 운중동,37.38969861,127.07129535,1577445,seongnam,11
OD_000531,ORG_012,한국파스퇴르연구소,한국파스퇴르연구소,경기 성남시 분당구 삼평동,37.40647501,127.10270869,1587122,HOME_024,성남두산,성남두산아파트,경기 성남시 수정구 신흥동,37.44436034,127.14931449,374599,seongnam,11
OD_000532,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_004,봇들마을4단지,봇들마을4단지아파트,경기 성남시 분당구 삼평동,37.40372558,127.11687415,1577335,seongnam,11
OD_000533,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_013,산운마을11단지판교포레라움아파트,산운마을11단지판교포레라움아파트,경기 성남시 분당구 운중동,37.38947646,127.07393401,4084509,seongnam,11
OD_000534,ORG_013,차바이오컴플렉스,차바이오컴플렉스,경기 성남시 분당구 삼평동,37.4041421,127.11129131,2849159,HOME_014,산운마을13단지,산운마을13단지아파트,경기 성남시 분당구 운중동,37.38694898,127.07435071,1577535,seongnam,11
